# file...... iec_agglin_sweep_out.csv
# date...... Mon Apr 21 03:26:45 2014
# user...... noah
# host...... (null)
# target.... windclass 6
# trigger... (none)
# interval.. 60
# limit..... 20000
# timestamp,power_out
2004-01-01 05:10:00 UTC,+221.614592079
2004-01-01 05:11:00 UTC,+222.601891111
2004-01-01 05:12:00 UTC,+223.587149947
2004-01-01 05:13:00 UTC,+224.570372804
2004-01-01 05:14:00 UTC,+225.55156389
2004-01-01 05:15:00 UTC,+226.530727401
2004-01-01 05:16:00 UTC,+227.507867529
2004-01-01 05:17:00 UTC,+228.482988455
2004-01-01 05:18:00 UTC,+229.456094351
2004-01-01 05:19:00 UTC,+230.427189381
2004-01-01 05:20:00 UTC,+231.384221311
2004-01-01 05:21:00 UTC,+232.339275591
2004-01-01 05:22:00 UTC,+233.292356308
2004-01-01 05:23:00 UTC,+234.243467539
2004-01-01 05:24:00 UTC,+235.192613356
2004-01-01 05:25:00 UTC,+236.139797819
2004-01-01 05:26:00 UTC,+237.08502498
2004-01-01 05:27:00 UTC,+238.028298886
2004-01-01 05:28:00 UTC,+238.969623572
2004-01-01 05:29:00 UTC,+239.909003066
2004-01-01 05:30:00 UTC,+240.834384998
2004-01-01 05:31:00 UTC,+241.757854683
2004-01-01 05:32:00 UTC,+242.679416073
2004-01-01 05:33:00 UTC,+243.59907311
2004-01-01 05:34:00 UTC,+244.516829731
2004-01-01 05:35:00 UTC,+245.432689861
2004-01-01 05:36:00 UTC,+246.346657421
2004-01-01 05:37:00 UTC,+247.25873632
2004-01-01 05:38:00 UTC,+248.168930462
2004-01-01 05:39:00 UTC,+249.077243742
2004-01-01 05:40:00 UTC,+249.965595462
2004-01-01 05:41:00 UTC,+250.852111456
2004-01-01 05:42:00 UTC,+251.736795517
2004-01-01 05:43:00 UTC,+252.61965143
2004-01-01 05:44:00 UTC,+253.500682973
2004-01-01 05:45:00 UTC,+254.379893917
2004-01-01 05:46:00 UTC,+255.257288024
2004-01-01 05:47:00 UTC,+256.132869047
2004-01-01 05:48:00 UTC,+257.006640734
2004-01-01 05:49:00 UTC,+257.878606823
2004-01-01 05:50:00 UTC,+258.726667665
2004-01-01 05:51:00 UTC,+259.57297604
2004-01-01 05:52:00 UTC,+260.417535568
2004-01-01 05:53:00 UTC,+261.260349864
2004-01-01 05:54:00 UTC,+262.101422533
2004-01-01 05:55:00 UTC,+262.940757176
2004-01-01 05:56:00 UTC,+263.778357383
2004-01-01 05:57:00 UTC,+264.614226739
2004-01-01 05:58:00 UTC,+265.44836882
2004-01-01 05:59:00 UTC,+266.280787196
2004-01-01 06:00:00 UTC,+267.091391446
2004-01-01 06:01:00 UTC,+267.900320631
2004-01-01 06:02:00 UTC,+268.70757821
2004-01-01 06:03:00 UTC,+269.51316764
2004-01-01 06:04:00 UTC,+270.317092367
2004-01-01 06:05:00 UTC,+271.119355831
2004-01-01 06:06:00 UTC,+271.919961464
2004-01-01 06:07:00 UTC,+272.718912693
2004-01-01 06:08:00 UTC,+273.516212937
2004-01-01 06:09:00 UTC,+274.311865607
2004-01-01 06:10:00 UTC,+275.097836515
2004-01-01 06:11:00 UTC,+275.88218326
2004-01-01 06:12:00 UTC,+276.664909199
2004-01-01 06:13:00 UTC,+277.446017681
2004-01-01 06:14:00 UTC,+278.225512048
2004-01-01 06:15:00 UTC,+279.003395636
2004-01-01 06:16:00 UTC,+279.779671774
2004-01-01 06:17:00 UTC,+280.554343783
2004-01-01 06:18:00 UTC,+281.327414978
2004-01-01 06:19:00 UTC,+282.098888667
2004-01-01 06:20:00 UTC,+282.874796346
2004-01-01 06:21:00 UTC,+283.649100657
2004-01-01 06:22:00 UTC,+284.421804914
2004-01-01 06:23:00 UTC,+285.192912423
2004-01-01 06:24:00 UTC,+285.962426485
2004-01-01 06:25:00 UTC,+286.73035039
2004-01-01 06:26:00 UTC,+287.496687427
2004-01-01 06:27:00 UTC,+288.261440873
2004-01-01 06:28:00 UTC,+289.024614001
2004-01-01 06:29:00 UTC,+289.786210077
2004-01-01 06:30:00 UTC,+290.536185369
2004-01-01 06:31:00 UTC,+291.284610881
2004-01-01 06:32:00 UTC,+292.031489815
2004-01-01 06:33:00 UTC,+292.776825369
2004-01-01 06:34:00 UTC,+293.520620731
2004-01-01 06:35:00 UTC,+294.262879083
2004-01-01 06:36:00 UTC,+295.003603602
2004-01-01 06:37:00 UTC,+295.742797458
2004-01-01 06:38:00 UTC,+296.480463813
2004-01-01 06:39:00 UTC,+297.216605824
2004-01-01 06:40:00 UTC,+297.927113863
2004-01-01 06:41:00 UTC,+298.636153679
2004-01-01 06:42:00 UTC,+299.343728306
2004-01-01 06:43:00 UTC,+300.049840771
2004-01-01 06:44:00 UTC,+300.754494097
2004-01-01 06:45:00 UTC,+301.457691298
2004-01-01 06:46:00 UTC,+302.159435384
2004-01-01 06:47:00 UTC,+302.859729357
2004-01-01 06:48:00 UTC,+303.558576214
2004-01-01 06:49:00 UTC,+304.255978945
2004-01-01 06:50:00 UTC,+304.919790163
2004-01-01 06:51:00 UTC,+305.582229654
2004-01-01 06:52:00 UTC,+306.243300254
2004-01-01 06:53:00 UTC,+306.903004789
2004-01-01 06:54:00 UTC,+307.561346085
2004-01-01 06:55:00 UTC,+308.218326956
2004-01-01 06:56:00 UTC,+308.873950216
2004-01-01 06:57:00 UTC,+309.528218669
2004-01-01 06:58:00 UTC,+310.181135115
2004-01-01 06:59:00 UTC,+310.832702347
2004-01-01 07:00:00 UTC,+311.438716394
2004-01-01 07:01:00 UTC,+312.043478148
2004-01-01 07:02:00 UTC,+312.646990197
2004-01-01 07:03:00 UTC,+313.249255125
2004-01-01 07:04:00 UTC,+313.850275508
2004-01-01 07:05:00 UTC,+314.450053917
2004-01-01 07:06:00 UTC,+315.04859292
2004-01-01 07:07:00 UTC,+315.645895077
2004-01-01 07:08:00 UTC,+316.241962945
2004-01-01 07:09:00 UTC,+316.836799073
2004-01-01 07:10:00 UTC,+317.388208646
2004-01-01 07:11:00 UTC,+317.938478762
2004-01-01 07:12:00 UTC,+318.487611779
2004-01-01 07:13:00 UTC,+319.035610044
2004-01-01 07:14:00 UTC,+319.582475903
2004-01-01 07:15:00 UTC,+320.128211696
2004-01-01 07:16:00 UTC,+320.672819758
2004-01-01 07:17:00 UTC,+321.21630242
2004-01-01 07:18:00 UTC,+321.758662007
2004-01-01 07:19:00 UTC,+322.29990084
2004-01-01 07:20:00 UTC,+322.805861465
2004-01-01 07:21:00 UTC,+323.310776552
2004-01-01 07:22:00 UTC,+323.814648262
2004-01-01 07:23:00 UTC,+324.317478751
2004-01-01 07:24:00 UTC,+324.81927017
2004-01-01 07:25:00 UTC,+325.320024668
2004-01-01 07:26:00 UTC,+325.819744385
2004-01-01 07:27:00 UTC,+326.318431461
2004-01-01 07:28:00 UTC,+326.81608803
2004-01-01 07:29:00 UTC,+327.31271622
2004-01-01 07:30:00 UTC,+327.77214899
2004-01-01 07:31:00 UTC,+328.23063237
2004-01-01 07:32:00 UTC,+328.68816832
2004-01-01 07:33:00 UTC,+329.144758799
2004-01-01 07:34:00 UTC,+329.600405761
2004-01-01 07:35:00 UTC,+330.055111156
2004-01-01 07:36:00 UTC,+330.508876929
2004-01-01 07:37:00 UTC,+330.961705021
2004-01-01 07:38:00 UTC,+331.413597371
2004-01-01 07:39:00 UTC,+331.864555912
2004-01-01 07:40:00 UTC,+332.298507388
2004-01-01 07:41:00 UTC,+332.731562129
2004-01-01 07:42:00 UTC,+333.163721988
2004-01-01 07:43:00 UTC,+333.594988814
2004-01-01 07:44:00 UTC,+334.025364453
2004-01-01 07:45:00 UTC,+334.454850745
2004-01-01 07:46:00 UTC,+334.88344953
2004-01-01 07:47:00 UTC,+335.311162641
2004-01-01 07:48:00 UTC,+335.737991907
2004-01-01 07:49:00 UTC,+336.163939157
2004-01-01 07:50:00 UTC,+336.580968618
2004-01-01 07:51:00 UTC,+336.997136313
2004-01-01 07:52:00 UTC,+337.412444021
2004-01-01 07:53:00 UTC,+337.826893521
2004-01-01 07:54:00 UTC,+338.240486586
2004-01-01 07:55:00 UTC,+338.653224984
2004-01-01 07:56:00 UTC,+339.065110484
2004-01-01 07:57:00 UTC,+339.476144846
2004-01-01 07:58:00 UTC,+339.88632983
2004-01-01 07:59:00 UTC,+340.29566719
2004-01-01 08:00:00 UTC,+340.69210229
2004-01-01 08:01:00 UTC,+341.087718181
