#Wind Turbine Test Standard Weather File
$state_name=USA
$city_name=Anytown
$lat_deg=12
$lat_min=34
$long_deg=12
$long_min=34
$timezone_offset=0
temperature,wind_speed,pressure
#month:day:hour:minute:second
01:02:12:50:00,32,4.300,1000
01:02:13:00:00,32,4.300,1000
01:02:13:10:00,32,4.300,1000
01:02:13:20:00,32,4.300,1000
01:02:13:30:00,32,4.300,1000
01:02:13:40:00,32,4.300,1000
01:02:13:50:00,32,4.300,1000
01:02:14:00:00,32,4.300,1000
01:02:14:10:00,32,4.622,1000
01:02:14:20:00,32,4.217,1000
01:02:14:30:00,32,4.862,1000
01:02:14:40:00,32,5.097,1000
01:02:14:50:00,32,5.065,1000
01:02:15:00:00,32,5.487,1000
01:02:15:10:00,32,5.969,1000
01:02:15:20:00,32,6.384,1000
01:02:15:30:00,32,6.170,1000
01:02:15:40:00,32,6.088,1000
01:02:15:50:00,32,6.239,1000
01:02:16:00:00,32,6.034,1000
01:02:16:10:00,32,6.080,1000
01:02:16:20:00,32,6.497,1000
01:02:16:30:00,32,6.030,1000
01:02:16:40:00,32,5.563,1000
01:02:16:50:00,32,6.021,1000
01:02:17:00:00,32,5.771,1000
01:02:17:10:00,32,5.489,1000
01:02:17:20:00,32,5.100,1000
01:02:17:30:00,32,5.100,1000
01:02:17:40:00,32,6.675,1000
01:02:17:50:00,32,6.864,1000
01:02:18:00:00,32,7.332,1000
01:02:18:10:00,32,6.510,1000
01:02:18:20:00,32,6.471,1000
01:02:18:30:00,32,7.532,1000
01:02:18:40:00,32,5.876,1000
01:02:18:50:00,32,7.603,1000
01:02:19:00:00,32,7.419,1000
01:02:19:10:00,32,5.956,1000
01:02:19:20:00,32,6.180,1000
01:02:19:30:00,32,5.547,1000
01:02:19:40:00,32,5.460,1000
01:02:19:50:00,32,5.303,1000
01:02:20:00:00,32,5.468,1000
01:02:20:10:00,32,5.574,1000
01:02:20:20:00,32,5.638,1000
01:02:20:30:00,32,6.083,1000
01:02:20:40:00,32,6.113,1000
01:02:20:50:00,32,5.068,1000
01:02:21:00:00,32,6.500,1000
01:02:21:10:00,32,6.636,1000
01:02:21:20:00,32,5.964,1000
01:02:21:30:00,32,5.793,1000
01:02:21:40:00,32,5.354,1000
01:02:21:50:00,32,6.245,1000
01:02:22:00:00,32,6.453,1000
01:02:22:10:00,32,7.349,1000
01:02:22:20:00,32,6.696,1000
01:02:22:30:00,32,6.685,1000
01:02:22:40:00,32,6.667,1000
01:02:22:50:00,32,6.505,1000
01:02:23:00:00,32,6.637,1000
01:02:23:10:00,32,6.603,1000
01:02:23:20:00,32,6.161,1000
01:02:23:30:00,32,6.856,1000
01:02:23:40:00,32,6.599,1000
01:02:23:50:00,32,6.715,1000
01:03:00:00:00,32,7.470,1000
01:03:00:10:00,32,7.872,1000
01:03:00:20:00,32,7.959,1000
01:03:00:30:00,32,7.635,1000
01:03:00:40:00,32,7.552,1000
01:03:00:50:00,32,7.784,1000
01:03:01:00:00,32,8.271,1000
01:03:01:10:00,32,8.351,1000
01:03:01:20:00,32,8.230,1000
01:03:01:30:00,32,7.884,1000
01:03:01:40:00,32,7.288,1000
01:03:01:50:00,32,7.332,1000
01:03:02:00:00,32,6.910,1000
01:03:02:10:00,32,6.825,1000
01:03:02:20:00,32,6.904,1000
01:03:02:30:00,32,6.890,1000
01:03:02:40:00,32,5.918,1000
01:03:02:50:00,32,5.956,1000
01:03:03:00:00,32,5.788,1000
01:03:03:10:00,32,5.965,1000
01:03:03:20:00,32,5.819,1000
01:03:03:30:00,32,5.536,1000
01:03:03:40:00,32,5.366,1000
01:03:03:50:00,32,5.082,1000
01:03:04:00:00,32,4.954,1000
01:03:04:10:00,32,5.360,1000
01:03:04:20:00,32,4.996,1000
01:03:04:30:00,32,4.906,1000
01:03:04:40:00,32,4.674,1000
01:03:04:50:00,32,4.699,1000
01:03:05:00:00,32,4.723,1000
01:03:05:10:00,32,5.176,1000
01:03:05:20:00,32,4.595,1000
01:03:05:30:00,32,5.361,1000
01:03:05:40:00,32,5.289,1000
01:03:05:50:00,32,4.920,1000
01:03:06:00:00,32,5.219,1000
01:03:06:10:00,32,5.075,1000
01:03:06:20:00,32,5.052,1000
01:03:06:30:00,32,5.073,1000
01:03:06:40:00,32,5.507,1000
01:03:06:50:00,32,5.721,1000
01:03:07:00:00,32,5.631,1000
01:03:07:10:00,32,5.644,1000
01:03:07:20:00,32,5.859,1000
01:03:07:30:00,32,5.742,1000
01:03:07:40:00,32,5.766,1000
01:03:07:50:00,32,5.637,1000
01:03:08:00:00,32,5.757,1000
01:03:08:10:00,32,5.779,1000
01:03:08:20:00,32,5.685,1000
01:03:08:30:00,32,5.691,1000
01:03:08:40:00,32,5.875,1000
01:03:08:50:00,32,5.763,1000
01:03:09:00:00,32,5.819,1000
01:03:09:10:00,32,5.424,1000
01:03:09:20:00,32,5.236,1000
01:03:09:30:00,32,5.462,1000
01:03:09:40:00,32,5.381,1000
01:03:09:50:00,32,5.215,1000
01:03:10:00:00,32,5.211,1000
01:03:10:10:00,32,5.465,1000
01:03:10:20:00,32,5.395,1000
01:03:10:30:00,32,5.655,1000
01:03:10:40:00,32,5.496,1000
01:03:10:50:00,32,5.181,1000
01:03:11:00:00,32,4.944,1000
01:03:11:10:00,32,4.844,1000
01:03:11:20:00,32,4.940,1000
01:03:11:30:00,32,4.872,1000
01:03:11:40:00,32,4.844,1000
01:03:11:50:00,32,5.003,1000
01:03:12:00:00,32,4.909,1000
01:03:12:10:00,32,5.298,1000
01:03:12:20:00,32,5.431,1000
01:03:12:30:00,32,5.590,1000
